CP (Province code),CD (District code),CUUS (Unique code of health unit),Latitude,Longitude,CT (Territorial Code),CMB (Code coming from Basic Module),US (Health unit name),CC (Health unit classification code),"CNE (Statistical nucleus code, where data are sent)",FID,CLASSIFICATION,ADMIN1NAME,ADMIN1CODE,ADMIN2NAMES,ADMIN2CODE
9,6,US-MOZ-01368,-24.6681,33.0953,1090617,1090617,Conhane,12,NU-027,1013,Centro de Saúde Rural II,Gaza,MZ002,Chokwe,MZ002906
9,6,US-MOZ-01369,-24.6768,33.3257,1090618,1090618,Chiaquelane,12,NU-027,1014,Centro de Saúde Rural II,Gaza,MZ002,Chokwe,MZ002906
9,6,US-MOZ-01370,-24.6881,33.2586,1090619,1090619,Xilembene,12,NU-027,1015,Centro de Saúde Rural II,Gaza,MZ002,Chokwe,MZ002906
9,6,US-MOZ-01371,-24.5858,33.0639,1090620,1090620,Lionde,12,NU-027,1016,Centro de Saúde Rural II,Gaza,MZ002,Chokwe,MZ002906
9,6,US-MOZ-01372,-24.307261,32.651379,1090605,1090605,25 De Setembro,9,NU-027,1017,Centro de Saúde Urbano B,Gaza,MZ002,Chokwe,MZ002906
9,6,US-MOZ-01373,-24.6228,33.1103,1090621,1090621,Massavasse,13,NU-027,1018,Posto de Saúde,Gaza,MZ002,Chokwe,MZ002906
9,6,US-MOZ-01374,-24.586414,33.051691,1090608,1090608,Barragem,11,NU-027,1019,Centro de Saúde Rural I,Gaza,MZ002,Chokwe,MZ002906
9,7,US-MOZ-01375,-24.4992,33.0144,1090706,1090706,Guija,11,NU-025,1020,Centro de Saúde Rural I,Gaza,MZ002,Guija,MZ002907
9,7,US-MOZ-01376,-24.0498,33.3274,1090707,1090707,Nalazi,12,NU-025,1021,Centro de Saúde Rural II,Gaza,MZ002,Guija,MZ002907
9,7,US-MOZ-01377,-24.5875,33.2331,1090708,1090708,Chibabel,12,NU-025,1022,Centro de Saúde Rural II,Gaza,MZ002,Guija,MZ002907
9,7,US-MOZ-01378,-24.3667,33.2028,1090709,1090709,Chimbembe,12,NU-025,1023,Centro de Saúde Rural II,Gaza,MZ002,Guija,MZ002907
9,7,US-MOZ-01379,-24.3628,32.9033,1090710,1090710,Chinhacanine,12,NU-025,1024,Centro de Saúde Rural II,Gaza,MZ002,Guija,MZ002907
9,7,US-MOZ-01380,-24.5115,33.1033,1090711,1090711,Chivonguene,12,NU-025,1025,Centro de Saúde Rural II,Gaza,MZ002,Guija,MZ002907
9,7,US-MOZ-01381,-24.2375,32.8375,1090712,1090712,Mpelane,12,NU-025,1026,Centro de Saúde Rural II,Gaza,MZ002,Guija,MZ002907
9,7,US-MOZ-01382,-23.775858,33.571,1090701,1090701,Mbalavala,13,NU-025,1027,Posto de Saúde,Gaza,MZ002,Guija,MZ002907
9,7,US-MOZ-01383,-24.739167,33.126111,1090713,1090713,Mubanguene,12,NU-025,1028,Centro de Saúde Rural II,Gaza,MZ002,Guija,MZ002907
9,8,US-MOZ-01384,-23.848834,32.621002,1090801,1090801,Macarale,13,NU-026,1029,Posto de Saúde,Gaza,MZ002,Mabalane,MZ002908
9,8,US-MOZ-01385,-23.8508,32.6228,1090806,1090806,Mabalane,11,NU-026,1030,Centro de Saúde Rural I,Gaza,MZ002,Mabalane,MZ002908
9,8,US-MOZ-01386,-23.4281,32.5547,1090807,1090807,Combomune,12,NU-026,1031,Centro de Saúde Rural II,Gaza,MZ002,Mabalane,MZ002908
9,8,US-MOZ-01387,-23.6972,32.5214,1090808,1090808,Mabomo,12,NU-026,1032,Centro de Saúde Rural II,Gaza,MZ002,Mabalane,MZ002908
9,8,US-MOZ-01388,-23.8392,32.5297,1090810,1090810,Nhimbainwe B,13,NU-026,1033,Posto de Saúde,Gaza,MZ002,Mabalane,MZ002908
9,8,US-MOZ-01389,-24.0714,32.6439,1090811,1090811,Tsocate,12,NU-026,1034,Centro de Saúde Rural II,Gaza,MZ002,Mabalane,MZ002908
9,8,US-MOZ-01390,-24.1422,32.7256,1090812,1090812,Pfukwe,12,NU-026,1035,Centro de Saúde Rural II,Gaza,MZ002,Mabalane,MZ002908
9,9,US-MOZ-01391,-24.7122,33.8861,1090901,1090901,Mandlakazi,5,NU-026,1036,Hospital Rural,Gaza,MZ002,Mandlakaze/Manjacaze,MZ002909
9,9,US-MOZ-01392,-24.9206,34.1911,1090906,1090906,Chidenguele,12,NU-026,1037,Centro de Saúde Rural II,Gaza,MZ002,Mandlakaze/Manjacaze,MZ002909
9,9,US-MOZ-01393,-24.8597,34.4117,1090907,1090907,Dengoine,12,NU-026,1038,Centro de Saúde Rural II,Gaza,MZ002,Mandlakaze/Manjacaze,MZ002909
9,9,US-MOZ-01394,-24.7961,34.1875,1090908,1090908,Betula,12,NU-026,1039,Centro de Saúde Rural II,Gaza,MZ002,Mandlakaze/Manjacaze,MZ002909
9,9,US-MOZ-01395,-24.8881,34.315,1090909,1090909,Mussavelene,12,NU-026,1040,Centro de Saúde Rural II,Gaza,MZ002,Mandlakaze/Manjacaze,MZ002909
9,9,US-MOZ-01396,-24.6339,33.8375,1090910,1090910,Banguene,12,NU-026,1041,Centro de Saúde Rural II,Gaza,MZ002,Mandlakaze/Manjacaze,MZ002909
9,9,US-MOZ-01397,-24.6722,34.0692,1090911,1090911,Chibondzane,12,NU-026,1042,Centro de Saúde Rural II,Gaza,MZ002,Mandlakaze/Manjacaze,MZ002909
9,9,US-MOZ-01398,-24.4889,33.9569,1090912,1090912,Macuacua,12,NU-026,1043,Centro de Saúde Rural II,Gaza,MZ002,Mandlakaze/Manjacaze,MZ002909
9,9,US-MOZ-01399,-24.8072,33.9817,1090913,1090913,Macupulane,12,NU-026,1044,Centro de Saúde Rural II,Gaza,MZ002,Mandlakaze/Manjacaze,MZ002909
9,9,US-MOZ-01400,-24.8719,33.8717,1090914,1090914,Mangunze,12,NU-026,1045,Centro de Saúde Rural II,Gaza,MZ002,Mandlakaze/Manjacaze,MZ002909
9,9,US-MOZ-01401,-24.5947,34.3961,1090915,1090915,Manhique,12,NU-026,1046,Centro de Saúde Rural II,Gaza,MZ002,Mandlakaze/Manjacaze,MZ002909
9,9,US-MOZ-01402,-24.7133,33.8838,1090916,1090916,Muzamane,12,NU-026,1047,Centro de Saúde Rural II,Gaza,MZ002,Mandlakaze/Manjacaze,MZ002909
9,9,US-MOZ-01403,-24.8831,33.9781,1090917,1090917,Cucuine,12,NU-026,1048,Centro de Saúde Rural II,Gaza,MZ002,Mandlakaze/Manjacaze,MZ002909
9,9,US-MOZ-01404,-24.7547,34.0256,1090918,1090918,Matsinhane,12,NU-026,1049,Centro de Saúde Rural II,Gaza,MZ002,Mandlakaze/Manjacaze,MZ002909
9,9,US-MOZ-01405,-24.6756,33.9258,1090919,1090919,Mausse,12,NU-026,1050,Centro de Saúde Rural II,Gaza,MZ002,Mandlakaze/Manjacaze,MZ002909
9,9,US-MOZ-01406,-24.5753,33.9153,1090920,1090920,Laranjeiras,12,NU-026,1051,Centro de Saúde Rural II,Gaza,MZ002,Mandlakaze/Manjacaze,MZ002909
9,9,US-MOZ-01407,-24.5869,34.0697,1090921,1090921,Tavane,11,NU-026,1052,Centro de Saúde Rural I,Gaza,MZ002,Mandlakaze/Manjacaze,MZ002909
9,9,US-MOZ-01408,-24.8011,33.8158,1090926,1090926,Chicavane,12,NU-026,1053,Centro de Saúde Rural II,Gaza,MZ002,Mandlakaze/Manjacaze,MZ002909
9,9,US-MOZ-01409,-24.9108,34.0406,1090927,1090927,Incadine,12,NU-026,1054,Centro de Saúde Rural II,Gaza,MZ002,Mandlakaze/Manjacaze,MZ002909
9,9,US-MOZ-01410,-24.6858,33.9664,1090928,1090928,Macasselane,12,NU-026,1055,Centro de Saúde Rural II,Gaza,MZ002,Mandlakaze/Manjacaze,MZ002909
9,9,US-MOZ-01411,-24.716219,33.882932,1090902,1090902,Mandlakazi Cs,11,NU-026,1056,Centro de Saúde Rural I,Gaza,MZ002,Mandlakaze/Manjacaze,MZ002909
9,10,US-MOZ-01412,-21.5839,32.9375,1091006,1091006,Massangena,11,NU-028,1057,Centro de Saúde Rural I,Gaza,MZ002,Massangena,MZ002910
9,10,US-MOZ-01413,-21.55,32.8117,1091007,1091007,Mucambene,13,NU-028,1058,Posto de Saúde,Gaza,MZ002,Massangena,MZ002910
9,10,US-MOZ-01414,-21.3599,32.4284,1091008,1091008,Mavue,12,NU-028,1059,Centro de Saúde Rural II,Gaza,MZ002,Massangena,MZ002910
9,11,US-MOZ-01415,-23.9186,32.1625,1091106,1091106,Massingir,12,NU-029,1060,Centro de Saúde Rural II,Gaza,MZ002,Massingir,MZ002911
9,11,US-MOZ-01416,-24.0314,32.4344,1091107,1091107,Zulu,13,NU-029,1061,Posto de Saúde,Gaza,MZ002,Massingir,MZ002911
9,11,US-MOZ-01417,-23.8564,32.2242,1091108,1091108,Chibotane,13,NU-029,1062,Posto de Saúde,Gaza,MZ002,Massingir,MZ002911
9,11,US-MOZ-01418,-23.9192,32.0303,1091109,1091109,Cubo,13,NU-029,1063,Posto de Saúde,Gaza,MZ002,Massingir,MZ002911
9,11,US-MOZ-01419,-23.5619,31.92,1091110,1091110,Machamba,13,NU-029,1064,Posto de Saúde,Gaza,MZ002,Massingir,MZ002911
9,11,US-MOZ-01420,-23.8122,32.0439,1091111,1091111,Mavodze,13,NU-029,1065,Posto de Saúde,Gaza,MZ002,Massingir,MZ002911
9,11,US-MOZ-01421,-24.1675,32.4961,1091112,1091112,Mucatine,12,NU-029,1066,Centro de Saúde Rural II,Gaza,MZ002,Massingir,MZ002911
9,11,US-MOZ-01422,-24.1233,32.5931,1091116,1091116,Macaringue,13,NU-029,1067,Posto de Saúde,Gaza,MZ002,Massingir,MZ002911
9,12,US-MOZ-01423,-24.9944,33.5506,1091201,1091201,Chicumbane Hr,5,NU-030,1068,Hospital Rural,Gaza,MZ002,Xai-Xai,MZ002912
9,12,US-MOZ-01424,-24.8706,33.8306,1091206,1091206,Banhine,12,NU-030,1069,Centro de Saúde Rural II,Gaza,MZ002,Xai-Xai,MZ002912
9,12,US-MOZ-01425,-25.1272,33.555,1091207,1091207,Chilaulene,12,NU-030,1070,Centro de Saúde Rural II,Gaza,MZ002,Xai-Xai,MZ002912
9,12,US-MOZ-01426,-24.9425,33.4456,1091208,1091208,Chipenhe,12,NU-030,1071,Centro de Saúde Rural II,Gaza,MZ002,Xai-Xai,MZ002912
9,12,US-MOZ-01427,-25.008374,33.789932,1091209,1091209,Chongoene,12,NU-030,1072,Centro de Saúde Rural II,Gaza,MZ002,Xai-Xai,MZ002912
9,12,US-MOZ-01428,-24.8922,33.7306,1091210,1091210,Nhacutse,12,NU-030,1073,Centro de Saúde Rural II,Gaza,MZ002,Xai-Xai,MZ002912
9,12,US-MOZ-01429,-24.8747,33.5089,1091211,1091211,Julius Nyerere,12,NU-030,1074,Centro de Saúde Rural II,Gaza,MZ002,Xai-Xai,MZ002912
9,12,US-MOZ-01430,-25.066667,33.858333,1091212,1091212,Maciene,11,NU-030,1075,Centro de Saúde Rural I,Gaza,MZ002,Xai-Xai,MZ002912
9,12,US-MOZ-01431,-24.964,33.7834,1091213,1091213,Siaia,12,NU-030,1076,Centro de Saúde Rural II,Gaza,MZ002,Xai-Xai,MZ002912
9,12,US-MOZ-01432,-25.1525,33.4853,1091214,1091214,Zongoene,12,NU-030,1077,Centro de Saúde Rural II,Gaza,MZ002,Xai-Xai,MZ002912
9,12,US-MOZ-01433,-25.0314,33.485,1091215,1091215,Vladimir Lenine,12,NU-030,1078,Centro de Saúde Rural II,Gaza,MZ002,Xai-Xai,MZ002912
9,12,US-MOZ-01434,-24.9942,33.9328,1091216,1091216,Nhamavila,13,NU-030,1079,Posto de Saúde,Gaza,MZ002,Xai-Xai,MZ002912
9,12,US-MOZ-01435,-24.8544,33.6919,1091217,1091217,Bungane,12,NU-030,1080,Centro de Saúde Rural II,Gaza,MZ002,Xai-Xai,MZ002912
9,12,US-MOZ-01436,-25.135,33.5864,1091221,1091221,Zimilene,12,NU-030,1081,Centro de Saúde Rural II,Gaza,MZ002,Xai-Xai,MZ002912
9,12,US-MOZ-01437,-25.0269,33.7081,1091222,1091222,Ndambine 2000,13,NU-030,1082,Posto de Saúde,Gaza,MZ002,Xai-Xai,MZ002912
10,1,US-MOZ-01438,-25.9108,32.4927,1100107,1100107,Machava,9,NU-002,1083,Centro de Saúde Urbano B,Maputo Provincia,MZ005,Cidade Da Matola,MZ005101
10,1,US-MOZ-01439,-25.88592,32.548357,1100169,1100169,Zona Verde,13,NU-002,1084,Posto de Saúde,Maputo Provincia,MZ005,Cidade Da Matola,MZ005101
10,1,US-MOZ-01440,-26.8083,32.7542,1100168,1100168,Dzovo,13,NU-002,1085,Posto de Saúde,Maputo Provincia,MZ005,Cidade Da Matola,MZ005101
10,1,US-MOZ-01441,-25.910164,32.529722,1100166,1100166,Bo-Machava,13,NU-002,1086,Posto de Saúde,Maputo Provincia,MZ005,Cidade Da Matola,MZ005101
10,1,US-MOZ-01442,-25.953399,32.486971,1100161,1100161,Cimentos,13,NU-002,1087,Posto de Saúde,Maputo Provincia,MZ005,Cidade Da Matola,MZ005101
10,1,US-MOZ-01443,-25.9142,32.5328,1100100,1100100,H. Geral Machava,4,NU-002,1088,Hospital Geral,Maputo Provincia,MZ005,Cidade Da Matola,MZ005101
10,1,US-MOZ-01444,-25.966129,32.452299,1100158,1100158,Clinica Da Matola,13,NU-002,1089,Posto de Saúde,Maputo Provincia,MZ005,Cidade Da Matola,MZ005101
10,1,US-MOZ-01445,-25.950183,32.45783,1100157,1100157,Hanhane,13,NU-002,1090,Posto de Saúde,Maputo Provincia,MZ005,Cidade Da Matola,MZ005101
10,1,US-MOZ-01447,-25.934106,32.475938,1100156,1100156,Fomento,13,NU-002,1092,Posto de Saúde,Maputo Provincia,MZ005,Cidade Da Matola,MZ005101
10,1,US-MOZ-01448,-25.876831,32.483422,1100155,1100155,Clinica Da Liberdade,13,NU-002,1093,Posto de Saúde,Maputo Provincia,MZ005,Cidade Da Matola,MZ005101
10,1,US-MOZ-01449,-25.908278,32.529201,1100119,1100119,Cadeia Central,13,NU-002,1094,Posto de Saúde,Maputo Provincia,MZ005,Cidade Da Matola,MZ005101
10,1,US-MOZ-01450,-25.781228,32.534383,1100125,1100125,Muhalaze,10,NU-002,1095,Centro de Saúde Urbano C,Maputo Provincia,MZ005,Cidade Da Matola,MZ005101
10,1,US-MOZ-01451,-25.930582,32.480392,1100123,1100123,Policia,13,NU-002,1096,Posto de Saúde,Maputo Provincia,MZ005,Cidade Da Matola,MZ005101
10,1,US-MOZ-01452,-25.919738,32.528852,1100122,1100122,Bedene,9,NU-002,1097,Centro de Saúde Urbano B,Maputo Provincia,MZ005,Cidade Da Matola,MZ005101
10,1,US-MOZ-01453,-25.894914,32.461517,1100167,1100167,Tsalala,12,NU-002,1098,Centro de Saúde Rural II,Maputo Provincia,MZ005,Cidade Da Matola,MZ005101
10,1,US-MOZ-01454,-25.96689,32.466701,1100110,011001?,Matola,8,NU-002,1099,Centro de Saúde Urbano A,Maputo Provincia,MZ005,Cidade Da Matola,MZ005101
10,1,US-MOZ-01455,-25.8267,32.4525,1100108,1100108,Matola Gare,12,NU-002,1100,Centro de Saúde Rural II,Maputo Provincia,MZ005,Cidade Da Matola,MZ005101
10,1,US-MOZ-01456,-25.8875,32.5341,1100109,1100109,Ndlavela,8,NU-002,1101,Centro de Saúde Urbano A,Maputo Provincia,MZ005,Cidade Da Matola,MZ005101
10,1,US-MOZ-01458,-25.9103,32.4597,1100113,1100113,Liberdade,10,NU-002,1102,Centro de Saúde Urbano C,Maputo Provincia,MZ005,Cidade Da Matola,MZ005101
10,1,US-MOZ-01459,-25.7389,32.5392,1100114,1100114,Boquisso,12,NU-002,1103,Centro de Saúde Rural II,Maputo Provincia,MZ005,Cidade Da Matola,MZ005101
10,1,US-MOZ-01460,-25.8983,32.5391,1100115,1100115,T.3,13,NU-002,1104,Posto de Saúde,Maputo Provincia,MZ005,Cidade Da Matola,MZ005101
10,1,US-MOZ-01461,-25.7908,32.4366,1100116,1100116,Km-25,13,NU-002,1105,Posto de Saúde,Maputo Provincia,MZ005,Cidade Da Matola,MZ005101
10,1,US-MOZ-01462,-25.8405,32.5419,1100117,1100117,Khongolote,10,NU-002,1106,Centro de Saúde Urbano C,Maputo Provincia,MZ005,Cidade Da Matola,MZ005101
10,1,US-MOZ-01463,-25.9064,32.516432,1100170,1100170,Mapinhane,13,NU-002,1107,Posto de Saúde,Maputo Provincia,MZ005,Cidade Da Matola,MZ005101
10,1,US-MOZ-01464,-25.9394,32.4553,1100106,1100106,Matola Ii,10,NU-002,1108,Centro de Saúde Urbano C,Maputo Provincia,MZ005,Cidade Da Matola,MZ005101
10,1,US-MOZ-01465,-25.956125,32.43288,1100121,1100121,Machava I,10,NU-002,1109,Centro de Saúde Urbano C,Maputo Provincia,MZ005,Cidade Da Matola,MZ005101
10,2,US-MOZ-01466,-26.0489,32.3253,1100206,1100206,Boane,11,NU-003,1110,Centro de Saúde Rural I,Maputo Provincia,MZ005,Boane,MZ005102
10,2,US-MOZ-01467,-26.0644,32.2861,1100209,1100209,Massaca,12,NU-003,1111,Centro de Saúde Rural II,Maputo Provincia,MZ005,Boane,MZ005102
10,2,US-MOZ-01468,-25.9189,32.3941,1100210,1100210,Beleluane,12,NU-003,1112,Centro de Saúde Rural II,Maputo Provincia,MZ005,Boane,MZ005102
10,2,US-MOZ-01469,-26.0003,32.2922,1100211,1100211,Radio Marconi,13,NU-003,1113,Posto de Saúde,Maputo Provincia,MZ005,Boane,MZ005102
10,2,US-MOZ-01470,-25.96,32.4173,1100212,1100212,Matola-Rio,13,NU-003,1114,Posto de Saúde,Maputo Provincia,MZ005,Boane,MZ005102
10,2,US-MOZ-01471,-26.0883,32.2592,1100213,1100213,Pequenos Libombos,13,NU-003,1115,Posto de Saúde,Maputo Provincia,MZ005,Boane,MZ005102
10,2,US-MOZ-01472,-26.0756,32.2767,1100214,1100214,Casa Gaiato,13,NU-003,1116,Posto de Saúde,Maputo Provincia,MZ005,Boane,MZ005102
10,2,US-MOZ-01473,-26.04714,32.33491,1100215,1100215,Água De Maputo,13,NU-003,1117,Posto de Saúde,Maputo Provincia,MZ005,Boane,MZ005102
10,2,US-MOZ-01474,-26.0086,32.3366,1100216,1100216,Picoco,12,NU-003,1118,Centro de Saúde Rural II,Maputo Provincia,MZ005,Boane,MZ005102
10,2,US-MOZ-01475,-25.8408,32.3636,1100218,1100218,Mulotana,12,NU-003,1237,Centro de Saúde Rural II,Maputo Provincia,MZ005,Boane,MZ005102
10,2,US-MOZ-01476,-26.0131,32.4186,1100207,1100207,Campuane,12,NU-003,1238,Centro de Saúde Rural II,Maputo Provincia,MZ005,Boane,MZ005102
10,2,US-MOZ-01477,-26.1589,32.3461,1100208,1100208,Mahubo,12,NU-003,1239,Centro de Saúde Rural II,Maputo Provincia,MZ005,Boane,MZ005102
10,2,US-MOZ-01478,-26.0667,32.325,1100219,011002?,Antigos Combatentes,13,NU-003,1240,Posto de Saúde,Maputo Provincia,MZ005,Boane,MZ005102
10,3,US-MOZ-01479,-25.0289,32.6497,1100306,1100306,Magude,11,NU-004,1241,Centro de Saúde Rural I,Maputo Provincia,MZ005,Magude,MZ005103
10,3,US-MOZ-01480,-24.9008,32.3494,1100309,1100309,Panjane,12,NU-004,1242,Centro de Saúde Rural II,Maputo Provincia,MZ005,Magude,MZ005103
10,3,US-MOZ-01481,-24.666667,32.583333,1100310,1100310,Mahel,12,NU-004,1243,Centro de Saúde Rural II,Maputo Provincia,MZ005,Magude,MZ005103
10,3,US-MOZ-01482,-25.009444,32.696389,1100311,1100311,Mapulanguene,12,NU-004,1244,Centro de Saúde Rural II,Maputo Provincia,MZ005,Magude,MZ005103
10,3,US-MOZ-01483,-24.5692,32.6619,1100312,1100312,Chicutso,12,NU-004,1245,Centro de Saúde Rural II,Maputo Provincia,MZ005,Magude,MZ005103
10,3,US-MOZ-01484,-24.8864,32.5286,1100313,1100313,Moine,12,NU-004,1246,Centro de Saúde Rural II,Maputo Provincia,MZ005,Magude,MZ005103
10,3,US-MOZ-01485,-24.7994,32.8589,1100308,1100308,Motaze,12,NU-004,1247,Centro de Saúde Rural II,Maputo Provincia,MZ005,Magude,MZ005103
10,3,US-MOZ-01486,-25.023133,32.648038,1100314,011003?,Chobela,13,NU-004,1248,Posto de Saúde,Maputo Provincia,MZ005,Magude,MZ005103
10,3,US-MOZ-01487,-25.075,32.5542,1100315,011003?,Timanguene,13,NU-004,1249,Posto de Saúde,Maputo Provincia,MZ005,Magude,MZ005103
10,3,US-MOZ-01488,-25.019533,32.649453,1100316,011003?,Mazimuchope,13,NU-004,1250,Posto de Saúde,Maputo Provincia,MZ005,Magude,MZ005103
10,4,US-MOZ-01489,-25.046853,32.785461,1100419,1100419,Xinavane,12,NU-005,1251,Centro de Saúde Rural II,Maputo Provincia,MZ005,Manhica,MZ005104
10,4,US-MOZ-01490,-25.4961,32.6525,1100409,1100409,Maluana,12,NU-005,1252,Centro de Saúde Rural II,Maputo Provincia,MZ005,Manhica,MZ005104
10,4,US-MOZ-01491,-25.1792,32.8522,1100412,1100412,Taninga,12,NU-005,1253,Centro de Saúde Rural II,Maputo Provincia,MZ005,Manhica,MZ005104
10,4,US-MOZ-01492,-25.5106,32.7264,1100411,1100411,Munguine,12,NU-005,1254,Centro de Saúde Rural II,Maputo Provincia,MZ005,Manhica,MZ005104
10,4,US-MOZ-01493,-25.0456,32.8053,1100400,1100400,Hospital De Xinavane,5,NU-005,1255,Hospital Rural,Maputo Provincia,MZ005,Manhica,MZ005104
10,4,US-MOZ-01494,-25.3092,32.8331,1100408,1100408,Malavela,12,NU-005,1256,Centro de Saúde Rural II,Maputo Provincia,MZ005,Manhica,MZ005104
10,4,US-MOZ-01495,-25.4092,32.8081,1100407,1100407,Manhiça,6,NU-005,1257,Hospital Distrital,Maputo Provincia,MZ005,Manhica,MZ005104
10,4,US-MOZ-01496,-25.278425,32.806934,1100418,1100418,Chibututuine,13,NU-005,1258,Posto de Saúde,Maputo Provincia,MZ005,Manhica,MZ005104
10,4,US-MOZ-01497,-25.2872,32.7406,1100417,1100417,Chibucutso,12,NU-005,1259,Centro de Saúde Rural II,Maputo Provincia,MZ005,Manhica,MZ005104
10,4,US-MOZ-01498,-25.2247,32.6644,1100416,1100416,Mirona,12,NU-005,1260,Centro de Saúde Rural II,Maputo Provincia,MZ005,Manhica,MZ005104
10,4,US-MOZ-01499,-25.1572,32.8006,1100415,1100415,3 De Fevereiro,12,NU-005,1261,Centro de Saúde Rural II,Maputo Provincia,MZ005,Manhica,MZ005104
10,4,US-MOZ-01500,-25.0936,32.9175,1100414,1100414,Ilha Josina,12,NU-005,1262,Centro de Saúde Rural II,Maputo Provincia,MZ005,Manhica,MZ005104
10,4,US-MOZ-01501,-25.2622,32.8647,1100413,1100413,Nwamatibjana,12,NU-005,1263,Centro de Saúde Rural II,Maputo Provincia,MZ005,Manhica,MZ005104
10,4,US-MOZ-01502,-25.4561,32.7753,1100406,1100406,Maragra,12,NU-005,1264,Centro de Saúde Rural II,Maputo Provincia,MZ005,Manhica,MZ005104
10,4,US-MOZ-01503,-25.3539,32.9336,1100410,1100410,Calanga,12,NU-005,1265,Centro de Saúde Rural II,Maputo Provincia,MZ005,Manhica,MZ005104
10,4,US-MOZ-01504,-25.25,32.73611,1100420,011004?,Mirrone,12,NU-005,1266,Centro de Saúde Rural II,Maputo Provincia,MZ005,Manhica,MZ005104
10,5,US-MOZ-01505,-25.6619,32.6725,1100510,1100510,Nhongonhane (Ed.Mondl.),12,NU-006,1267,Centro de Saúde Rural II,Maputo Provincia,MZ005,Marracuene,MZ005105
10,5,US-MOZ-01506,-25.7083,32.6125,1100513,1100513,Mumemo,12,NU-006,1268,Centro de Saúde Rural II,Maputo Provincia,MZ005,Marracuene,MZ005105
10,5,US-MOZ-01507,-25.749383,32.663197,1100507,1100507,Matalane,12,NU-006,1269,Centro de Saúde Rural II,Maputo Provincia,MZ005,Marracuene,MZ005105
10,5,US-MOZ-01508,-25.739474,32.674303,1100509,1100509,Michafutane,11,NU-006,1270,Centro de Saúde Rural I,Maputo Provincia,MZ005,Marracuene,MZ005105
10,5,US-MOZ-01509,-25.7847,32.6339,1100511,1100511,Ricatla,12,NU-006,1271,Centro de Saúde Rural II,Maputo Provincia,MZ005,Marracuene,MZ005105
10,5,US-MOZ-01510,-25.7297,32.6733,1100506,1100506,Marracuene,11,NU-006,1272,Centro de Saúde Rural I,Maputo Provincia,MZ005,Marracuene,MZ005105
10,5,US-MOZ-01511,-25.5644,32.7994,1100508,1100508,Machubo,12,NU-006,1273,Centro de Saúde Rural II,Maputo Provincia,MZ005,Marracuene,MZ005105
10,5,US-MOZ-01512,-25.725,32.583333,1100514,011005?,Mali,12,NU-006,1274,Centro de Saúde Rural II,Maputo Provincia,MZ005,Marracuene,MZ005105
10,5,US-MOZ-01513,-25.6,32.666667,1100512,011005?,Bobole,13,NU-006,1275,Posto de Saúde,Maputo Provincia,MZ005,Marracuene,MZ005105
10,5,US-MOZ-01514,-25.675228,32.666667,1100515,011005?,Samora Machel,13,NU-006,1276,Posto de Saúde,Maputo Provincia,MZ005,Marracuene,MZ005105
10,6,US-MOZ-01515,-26.84,32.2852,1100608,1100608,Catuane,12,NU-007,1277,Centro de Saúde Rural II,Maputo Provincia,MZ005,Matutuine,MZ005106
10,6,US-MOZ-01516,-26.3684,32.6189,1100609,1100609,Mabilibili,12,NU-007,1278,Centro de Saúde Rural II,Maputo Provincia,MZ005,Matutuine,MZ005106
10,6,US-MOZ-01517,-26.8372,32.8839,1100611,1100611,Ponta Do Ouro,12,NU-007,1279,Centro de Saúde Rural II,Maputo Provincia,MZ005,Matutuine,MZ005106
10,6,US-MOZ-01518,-26.4745,32.6511,1100612,1100612,Salamanga,12,NU-007,1280,Centro de Saúde Rural II,Maputo Provincia,MZ005,Matutuine,MZ005106
10,6,US-MOZ-01519,-26.7508,32.8267,1100613,1100613,Zitundo,12,NU-007,1281,Centro de Saúde Rural II,Maputo Provincia,MZ005,Matutuine,MZ005106
10,6,US-MOZ-01520,-26.3281,32.4158,1100614,1100614,Hindane,12,NU-007,1282,Centro de Saúde Rural II,Maputo Provincia,MZ005,Matutuine,MZ005106
10,6,US-MOZ-01521,-26.816667,32.416667,1100659,1100659,Gueveza,12,NU-007,1283,Centro de Saúde Rural II,Maputo Provincia,MZ005,Matutuine,MZ005106
10,6,US-MOZ-01522,-25.969435,32.691468,1100607,1100607,Matutuine,12,NU-007,1284,Centro de Saúde Rural II,Maputo Provincia,MZ005,Matutuine,MZ005106
10,6,US-MOZ-01523,-26.601813,32.537239,1100663,1100663,Mungazine,12,NU-007,1285,Centro de Saúde Rural II,Maputo Provincia,MZ005,Matutuine,MZ005106
10,6,US-MOZ-01524,-26.2156,32.8858,1100669,1100669,Ndelane,12,NU-007,1286,Centro de Saúde Rural II,Maputo Provincia,MZ005,Matutuine,MZ005106
10,6,US-MOZ-01525,-26.602018,32.537112,1100670,1100670,Santa Maria,12,NU-007,1287,Centro de Saúde Rural II,Maputo Provincia,MZ005,Matutuine,MZ005106
10,6,US-MOZ-01526,-26.672,32.1823,1100671,1100671,Manhangane,13,NU-007,1288,Posto de Saúde,Maputo Provincia,MZ005,Matutuine,MZ005106
10,6,US-MOZ-01527,-26.0855,32.6245,1100660,1100660,Nsine,12,NU-007,1289,Centro de Saúde Rural II,Maputo Provincia,MZ005,Matutuine,MZ005106
10,6,US-MOZ-01528,-26.191599,32.933484,1100661,011006?,Machangulo,12,NU-007,1290,Centro de Saúde Rural II,Maputo Provincia,MZ005,Matutuine,MZ005106
